Name,X,Y,Population,Distance
City735,143.75,-4.78,759260,565.63
City736,-173.44,-46.05,921312,221.05
City737,-39.33,-23.48,861795,248.83
City738,160.48,-66.05,569024,51.37
City739,65.85,63.23,439516,308.66
City740,-88.26,6.37,50149,733.44
City741,-73.94,20.82,302637,569.97
City742,-50.11,12.51,624808,390.53
City743,35.06,25.64,47968,893.6
City744,81.96,-26.2,791284,900.71
City745,116.53,30.16,51140,682.0
City746,-172.52,-53.02,703316,606.6
City747,-96.48,16.44,863778,502.59
City748,68.35,30.77,353163,273.93
City749,168.39,-35.65,60449,999.9
City750,153.55,16.8,489084,779.55
City751,-150.07,-31.89,348623,880.78
City752,-146.39,-75.59,587559,663.66
City753,-176.34,-57.9,248085,856.79
City754,123.82,-0.48,920713,936.21
City755,-62.94,27.1,300286,66.97
City756,-169.78,-36.43,999284,260.05
City757,-107.77,64.01,531711,82.28
City758,-91.25,-53.81,525911,81.86
City759,-128.08,31.78,587075,965.4
City760,165.81,79.87,229510,67.02
City761,119.97,-25.84,394424,382.92
City762,171.42,31.69,725298,620.74
City763,-54.34,-19.47,621500,370.38
City764,-74.11,-7.16,917926,372.09
City765,56.43,-53.08,463182,84.07
City766,-43.95,4.64,802754,597.03
City767,54.48,-19.94,989292,570.73
City768,70.64,-62.47,913021,304.45
City769,163.92,-1.71,979249,574.1
City770,-71.1,-12.25,523488,537.96
City771,160.98,-45.59,435813,572.95
City772,83.58,-81.91,909789,751.37
City773,44.44,-79.35,712193,508.52
City774,-46.59,37.19,407865,156.1
City775,-176.95,-75.5,999752,45.77
City776,159.56,18.96,476249,445.72
City777,174.28,-0.61,686986,199.81
City778,143.34,-32.76,138318,888.63
City779,65.9,12.84,773556,984.21
City780,-15.63,4.27,527120,307.7
City781,52.9,-34.66,447108,824.29
City782,151.44,-85.61,549289,770.17
City783,58.28,-19.62,547041,946.82
City784,-167.96,-10.82,856209,792.96
City785,16.67,11.51,995366,360.05
City786,-24.31,1.1,390667,211.07
City787,-93.94,44.14,914066,2.21
City788,13.88,31.32,590940,695.8
City789,-174.56,-48.28,280459,702.41
City790,46.61,74.57,528231,773.77
City791,-31.27,20.52,555728,64.38
City792,-67.35,-56.09,249986,787.73
City793,-8.49,59.13,336270,937.01
City794,-153.93,29.44,810870,477.51
City795,16.45,5.51,221743,761.38
City796,40.87,-38.35,799043,462.88
City797,163.03,-72.49,574198,320.39
City798,-39.18,7.06,686150,376.12
City799,-29.58,-82.04,185929,667.98
City800,-152.2,59.7,974873,486.72
City801,149.21,49.32,83638,31.27
City802,-151.61,32.68,546108,907.51
City803,153.11,35.67,588290,721.21
City804,173.54,75.7,829226,644.92
City805,66.46,12.16,400495,400.05
City806,121.17,-16.73,964123,439.16
City807,-18.49,37.94,349083,901.84
City808,107.77,45.96,222007,409.89
City809,117.43,-58.96,91142,652.87
City810,-63.13,-66.89,896692,982.45
City811,26.61,-69.78,288674,689.53
City812,-4.44,-41.57,992186,426.93
City813,-168.7,-65.67,695588,518.74
City814,127.25,43.11,256385,38.47
City815,56.38,-54.38,72005,230.39
City816,40.6,-11.89,404143,77.0
City817,-170.02,-45.71,634626,715.49
City818,-168.74,27.53,489110,918.5
City819,128.03,-33.23,584687,256.57
City820,-20.92,-68.72,892329,161.94
City821,62.43,-39.4,171379,289.64
City822,-87.03,-78.83,416032,487.68
City823,-22.51,-36.08,494861,707.69
City824,-38.09,-48.75,322221,478.04
City825,14.96,83.62,939492,522.34
City826,111.2,55.99,74524,812.27
City827,-149.38,-26.21,387289,948.02
City828,-63.88,32.27,521181,672.59
City829,83.85,-79.59,331299,970.92
City830,-22.14,53.62,457622,333.67
City831,-82.61,34.22,747728,333.46
City832,-176.61,72.63,304667,868.67
City833,-46.5,-21.37,320149,593.45
City834,-48.26,86.83,867827,6.87
City835,104.83,-78.07,695162,683.78
City836,-165.94,-70.17,832282,836.63
City837,-176.2,-46.25,76551,655.15
City838,-66.01,38.16,458729,546.51
City839,22.04,-70.07,775476,354.13
City840,-51.33,-9.85,887513,424.32
City841,35.32,63.0,551720,548.24
City842,126.46,44.22,164408,200.08
City843,-122.18,46.41,71339,512.95
City844,-9.7,69.78,443152,367.69
City845,-82.78,-39.46,246943,160.99
City846,141.14,36.47,613510,74.61
City847,-46.11,77.24,180953,40.12
City848,-140.1,-75.43,509321,955.0
City849,57.21,43.49,219317,128.42
City850,-15.23,59.87,434414,60.4
City851,51.1,20.41,23595,518.8
City852,-161.04,-36.98,438355,433.08
City853,21.85,-32.17,913925,765.03
City854,116.93,38.22,863291,58.12
City855,-135.67,-67.05,539218,835.67
City856,-11.94,26.54,417136,72.18
City857,73.93,-88.51,114741,587.58
City858,-92.63,32.41,2285,82.43
City859,33.01,-58.71,494531,452.71
City860,-13.72,51.33,544754,812.53
City861,54.53,85.33,946358,754.96
City862,-27.97,-54.44,142442,581.17
City863,58.67,-78.57,179546,376.29
City864,-107.16,43.17,222224,956.86
City865,-43.35,-32.48,87744,532.18
City866,-145.72,20.4,887531,727.31
City867,-124.74,-17.15,372984,392.78
City868,-116.85,38.75,606710,661.6
City869,1.87,72.4,329995,838.52
City870,-99.75,33.65,549267,945.26
City871,129.14,-44.05,849312,220.88
City872,-67.24,-59.68,363863,185.77
City873,-34.75,-22.24,346846,182.86
City874,160.05,-31.5,821432,733.54
City875,-10.16,86.07,712797,673.67
City876,21.21,13.52,402011,784.45
City877,-50.79,-82.24,678120,872.51
City878,-150.33,32.86,920184,219.61
City879,34.27,-53.13,209934,608.56
City880,101.86,0.5,30339,637.38
City881,105.81,67.72,135536,840.15
City882,-93.51,4.06,279329,293.35
City883,54.34,-79.74,309920,885.35
City884,140.91,-78.03,316628,857.05
City885,28.0,58.86,907483,323.4
City886,-140.91,77.04,636882,841.98
City887,99.29,-47.67,984091,683.63
City888,-47.54,-37.6,285419,652.96
City889,-61.49,78.79,882407,755.59
City890,121.41,33.0,168777,870.61
City891,17.93,14.54,223170,236.44
City892,61.38,-69.45,685978,841.25
City893,-167.22,-80.83,854032,987.02
City894,73.16,-6.98,836513,341.24
City895,156.6,40.04,483190,677.08
City896,-64.6,84.52,323993,341.33
City897,-90.66,78.5,254227,740.53
City898,83.05,-67.11,622506,713.82
City899,156.32,22.36,57082,949.97
City900,-96.26,-2.03,748697,896.33
City901,-110.27,85.11,162159,305.02
City902,-100.34,48.92,407369,220.87
City903,-172.15,-65.5,686700,10.42
City904,-177.02,45.68,736350,277.92
City905,37.0,2.53,880638,299.06
City906,-21.63,-70.18,833371,127.47
City907,45.92,-41.82,333010,250.19
City908,77.58,-74.46,844836,680.68
City909,-32.11,-59.31,681759,443.15
City910,141.91,-89.91,789668,756.19
City911,43.04,-20.47,62003,327.12
City912,122.27,35.23,595649,334.97
City913,-38.59,54.95,659639,802.3
City914,71.01,-85.24,472005,452.52
City915,147.19,-80.09,113952,605.2
City916,69.26,-13.85,514568,73.78
City917,-74.5,76.13,906751,525.87
City918,119.16,35.95,243836,726.49
City919,-66.36,-63.95,721922,878.59
City920,74.8,80.49,781147,21.8
City921,132.66,-25.52,976923,543.5
City922,-26.53,69.35,655716,373.98
City923,-49.18,42.05,631132,554.96
City924,95.38,24.61,514867,89.27
City925,-172.03,67.5,140195,362.52
City926,-1.3,-77.18,741356,626.19
City927,4.28,-46.08,714439,942.07
City928,-51.36,30.56,641038,172.34
City929,108.4,51.65,827068,359.48
City930,88.25,-5.58,359534,27.78
City931,-164.5,61.77,261459,18.83
City932,-174.04,52.13,475461,840.97
City933,72.77,13.3,613987,585.19
City934,47.26,64.05,584176,854.68
City935,177.52,-35.95,105451,283.93
City936,-98.92,-82.95,553749,688.22
City937,-89.34,-7.79,411859,584.71
City938,73.26,-52.22,794196,527.06
City939,-54.77,-78.09,317984,593.26
City940,-95.96,82.99,560615,160.48
City941,-108.17,-29.21,156498,938.87
City942,166.64,-15.92,12536,323.62
City943,-98.04,-20.98,820811,810.54
City944,155.81,8.53,723649,838.96
City945,-136.53,27.99,888158,871.95
City946,-119.63,-44.95,21856,720.7
City947,-18.59,-86.24,418910,29.36
City948,-18.22,-36.28,63448,291.96
City949,-141.36,-89.08,469819,752.21
City950,137.35,-70.06,792855,279.4
City951,7.89,-57.07,692086,939.52
City952,-49.86,15.41,656278,616.53
City953,-55.81,54.45,104058,795.69
City954,-107.11,54.48,607524,300.58
City955,-151.19,-14.19,855311,485.99
City956,-59.81,34.14,589005,332.96
City957,-93.64,58.81,375643,719.02
City958,1.52,80.87,944793,731.89
City959,-4.71,74.0,602496,697.65
City960,69.04,49.16,823602,121.17
City961,172.08,1.05,517747,575.43
City962,-117.96,0.43,679705,490.22
City963,22.89,-23.24,110955,924.84
City964,54.05,-43.63,263695,747.03
City965,-131.62,-29.04,672865,592.83
City966,3.11,76.72,40358,361.63
City967,113.86,52.66,634336,571.84
City968,36.89,-65.63,667476,639.98
City969,-76.88,42.29,690451,837.12
City970,-20.39,78.96,657141,341.37
City971,-16.77,3.86,554696,646.89
City972,-168.34,-89.54,906486,586.4
City973,-172.3,81.05,423460,835.91
City974,29.79,-10.09,101957,367.65
City975,55.2,-57.11,481758,900.7
City976,-103.71,23.22,577707,594.59
City977,-77.08,78.54,499364,191.6
City978,55.32,38.06,712080,879.19
City979,-86.79,63.38,198410,781.78
City980,14.95,-42.97,393486,569.46
City981,-93.98,68.4,771029,476.02
City982,-145.96,56.11,278970,972.3
City983,163.54,-31.35,885971,958.81
City984,78.05,-65.97,44282,292.26
City985,62.26,-38.5,270454,431.4
City986,67.35,6.01,110307,633.73
City987,28.4,-69.39,753497,475.98
City988,-91.66,84.19,171535,280.76
City989,103.31,11.55,705805,220.13
City990,80.5,53.7,860241,761.38
City991,-166.86,26.56,426162,607.98
City992,56.98,25.83,967395,455.91
City993,-40.01,-6.95,699797,341.64
City994,-35.5,71.62,810479,493.42
City995,-168.69,69.77,77757,779.43
City996,-62.92,-81.83,141689,745.71
City997,-81.45,29.9,795833,561.54
City998,-55.73,-3.44,269662,793.24
City999,158.82,-3.69,588509,941.26
City1000,-8.9,-74.79,612685,501.64
City1001,55.05,-4.39,144268,319.95
City1002,-23.16,81.03,911265,915.63
City1003,84.23,-27.69,454350,970.74
City1004,115.68,87.64,718967,855.16
City1005,-29.52,4.74,110551,164.32
City1006,-33.37,-36.19,491723,785.85
City1007,177.49,61.37,357490,618.23
City1008,118.57,-53.32,695189,557.65
City1009,160.02,33.36,546390,187.52
City1010,121.57,88.65,982335,951.12
City1011,-94.3,85.88,242766,880.64
City1012,-67.03,-44.22,180945,759.67
City1013,-169.5,-72.82,448954,760.21
City1014,-151.55,-67.77,302250,816.64
City1015,-31.1,21.09,398243,637.96
City1016,-67.4,-5.9,121637,454.76
City1017,56.63,36.52,548968,636.95
City1018,-47.76,33.2,428425,594.44
City1019,106.67,-71.56,352886,833.02
City1020,45.65,32.2,846707,660.81
City1021,135.98,71.57,799290,676.42
City1022,133.13,-89.19,629594,764.08
City1023,-70.27,-15.03,948176,584.47
City1024,35.69,-48.24,305312,682.37
City1025,162.07,63.71,646723,672.25
City1026,17.22,23.94,50460,916.1
City1027,-139.49,-79.68,959050,297.48
City1028,73.16,-42.97,960959,859.81
City1029,-92.5,89.11,718102,572.79
City1030,152.22,-56.39,795439,506.01
City1031,-138.76,44.22,323643,208.38
City1032,151.8,35.54,9336,731.82
City1033,-51.65,-75.29,521087,118.99
City1034,-117.11,51.04,934272,454.93
City1035,-171.86,47.05,477135,364.69
City1036,132.07,-3.42,599024,733.6
City1037,35.74,34.05,598405,570.97
City1038,71.92,86.95,186744,324.78
City1039,-155.3,-68.11,847241,749.67
City1040,-4.19,-46.74,867114,546.84
City1041,-155.39,16.5,603409,127.36
City1042,145.97,1.72,551185,834.63
City1043,-114.81,-88.84,587572,230.68
City1044,-39.45,-22.59,214409,914.52
City1045,-120.51,76.14,159686,792.22
City1046,-99.93,-2.1,657521,124.9
City1047,-105.3,-27.47,76145,718.24
City1048,-68.12,30.95,855958,605.98
City1049,136.75,89.25,879118,462.36
City1050,4.06,-56.44,354955,822.64
City1051,55.29,22.22,5995,807.35
City1052,2.08,52.57,662778,826.78
City1053,-144.35,77.47,904325,795.94
City1054,-55.43,46.67,303792,734.08
City1055,125.9,61.11,954577,890.5
City1056,-115.46,-68.83,271488,91.33
City1057,51.12,59.74,838574,326.26
City1058,75.45,-31.21,54819,203.81
City1059,-28.95,85.8,87275,194.41
City1060,64.54,32.96,387556,907.39
City1061,-32.71,-22.15,809798,15.99
City1062,-74.63,-60.29,387015,136.0
City1063,132.2,0.36,359778,466.05
City1064,-160.76,-80.99,11377,171.35
City1065,-52.44,-11.79,128963,34.45
City1066,-112.74,-13.9,450175,892.36
City1067,19.21,25.24,951540,686.27
City1068,40.7,-61.9,752090,196.02
City1069,-132.47,-20.51,476205,244.31
City1070,48.8,58.31,591181,840.01
City1071,1.72,-19.34,643975,186.21
City1072,-106.55,-73.46,985288,332.59
City1073,115.55,-78.1,929837,667.83
City1074,-35.61,-19.82,54134,448.12
City1075,-115.22,57.08,527406,180.21
City1076,176.93,-28.79,889398,176.45
City1077,-128.45,45.84,720846,656.56
City1078,80.44,83.42,520065,646.8
City1079,155.59,24.07,341491,117.96
City1080,-62.63,-9.78,788014,307.92
City1081,-151.0,-85.93,87977,298.41
City1082,-64.43,2.98,885002,646.38
City1083,145.15,6.69,303041,921.15
City1084,-29.86,16.98,718379,66.41
City1085,50.13,-50.75,272699,363.54
City1086,-101.44,87.65,868186,555.83
City1087,100.28,-59.74,618337,142.87
City1088,98.0,13.15,871761,608.6
City1089,-3.67,2.87,260205,277.81
City1090,-38.31,83.3,60673,258.61
City1091,-158.77,71.67,111537,793.79
City1092,-42.4,56.29,829465,984.97
City1093,-62.56,-66.45,275640,712.06
City1094,-81.64,63.55,542825,263.68
City1095,129.38,85.93,614649,213.92
City1096,22.51,78.47,812552,262.69
City1097,155.26,-88.12,655035,192.63
City1098,-159.25,49.63,222271,532.33
City1099,115.74,43.65,612738,594.57
City1100,-116.37,25.71,349753,24.82
City1101,144.25,-53.84,784375,691.05
City1102,71.78,-30.27,172740,281.69
City1103,2.91,-63.68,63632,381.43
City1104,171.35,28.92,622980,428.26
City1105,-101.62,65.12,660216,778.07
City1106,113.78,57.88,508401,538.66
City1107,-170.32,64.82,143589,361.63
City1108,148.88,11.92,537367,585.08
City1109,-54.71,64.93,224034,571.93
City1110,-116.79,-7.37,529069,413.56
City1111,-126.24,78.7,205265,5.4
City1112,104.49,46.85,145730,717.63
City1113,166.91,22.24,63042,42.0
City1114,-165.67,-78.65,414773,491.91
City1115,46.53,-56.62,454734,395.69
City1116,163.49,67.21,321518,226.38
City1117,109.37,41.9,828927,457.34
City1118,-177.75,20.17,566556,655.13
City1119,-0.57,-47.01,798200,926.21
City1120,-127.07,39.71,331209,893.41
City1121,-0.0,-85.58,149490,144.24
City1122,-44.77,30.56,111078,133.03
City1123,-144.08,-72.98,677787,717.06
City1124,-69.57,-30.43,786871,755.98
City1125,151.28,-83.49,228380,288.79
City1126,-31.68,59.04,721191,450.17
City1127,126.03,-22.2,579048,921.61
City1128,74.54,-37.77,852280,335.84
City1129,-18.48,21.44,389686,615.97
City1130,114.51,-1.64,719397,335.78
City1131,83.46,-73.82,796381,728.8
City1132,-8.85,-52.71,4725,294.76
City1133,-41.17,20.18,328757,459.4
City1134,90.51,78.16,24287,246.6
City1135,136.48,63.88,739226,392.74
City1136,84.01,6.77,414332,807.78
City1137,-169.89,87.64,27823,95.12
City1138,-107.73,66.0,63553,977.99
City1139,-170.41,7.36,427111,568.0
City1140,145.31,-58.79,426676,565.56
City1141,31.36,-32.41,825131,473.01
City1142,-109.38,34.22,225306,175.71
City1143,13.62,57.04,802012,357.27
City1144,-47.5,-42.6,918878,53.58
City1145,-142.16,45.68,432376,992.69
City1146,-152.98,89.21,859426,457.59
City1147,61.08,-75.68,830709,357.81
City1148,87.64,60.33,121448,987.42
City1149,-177.63,3.01,20644,232.77
City1150,4.65,-10.41,448427,775.81
City1151,-115.51,70.38,272486,20.77
City1152,-82.2,-19.85,896291,237.75
City1153,119.95,69.14,342621,784.79
City1154,-14.33,86.25,818628,509.05
City1155,-156.97,-85.44,28113,753.13
City1156,153.52,-73.52,915354,997.56
City1157,2.11,-54.96,282343,657.92
City1158,33.69,85.12,695912,179.55
City1159,-41.44,30.92,381572,447.34
City1160,7.56,54.48,274413,800.54
City1161,-122.47,-25.9,949744,638.29
City1162,-107.52,81.4,414300,988.7
City1163,-44.42,-32.38,602133,906.33
City1164,4.79,2.81,636723,841.1
City1165,-13.12,-40.09,540647,549.08
City1166,-163.12,-47.46,295481,668.54
City1167,-68.8,-45.84,573955,792.78
City1168,-78.93,10.4,999066,99.78
City1169,136.12,-50.34,906154,502.48
City1170,-176.68,56.51,952641,874.8
City1171,144.53,-46.67,558885,982.55
City1172,99.67,19.56,959158,449.18
City1173,87.6,14.1,138384,343.44
City1174,169.89,-64.92,964731,929.86
City1175,51.5,8.5,938660,611.78
City1176,-157.95,-54.53,969738,825.04
City1177,-46.53,-52.49,816201,229.75
City1178,-155.98,31.97,277695,214.96
City1179,130.5,84.58,802560,206.96
City1180,122.69,-20.51,704150,655.58
City1181,-79.97,18.12,863701,234.8
City1182,142.12,-79.64,670076,891.99
City1183,161.41,-83.17,577583,377.25
City1184,93.09,-71.7,97947,480.3
City1185,63.7,-79.59,255572,704.8
City1186,57.55,-38.8,63071,252.23
City1187,-143.19,72.2,195214,299.23
City1188,-35.27,42.08,823709,72.75
City1189,-37.18,17.76,924953,374.47
City1190,24.06,-49.41,968001,178.04
City1191,-80.95,52.28,805555,121.87
City1192,35.59,-51.89,731578,638.75
City1193,87.84,-1.35,46891,278.74
City1194,-112.28,47.06,309549,403.88
City1195,26.64,-69.82,856736,247.02
City1196,70.16,75.19,575663,790.22
City1197,84.2,4.45,101893,639.68
City1198,72.57,0.44,857333,644.53
City1199,-83.91,52.66,212293,206.26
City1200,-16.01,-81.78,691487,13.58
City1201,-159.66,-26.75,593739,563.31
City1202,93.11,70.3,455505,851.57
City1203,-79.41,-21.7,291163,768.73
City1204,-171.86,-56.7,763072,546.25
City1205,23.38,28.48,542321,42.94
City1206,122.91,60.84,333579,321.64
City1207,-67.09,0.56,610022,378.84
City1208,-86.28,-62.68,388221,125.26
City1209,-172.6,3.86,18526,259.7
City1210,-164.21,-27.04,843385,95.69
City1211,176.96,7.07,981055,873.87
City1212,-76.01,53.36,474317,17.14
City1213,81.9,25.11,892976,601.91
City1214,-120.78,-86.76,865521,424.73
City1215,-32.51,-79.59,334254,343.95
City1216,-35.11,7.14,297379,822.69
City1217,139.73,-37.81,611133,88.67
City1218,-42.55,86.12,186094,497.18
City1219,82.13,-13.27,655157,282.96
City1220,153.51,85.6,209209,795.21
City1221,-174.86,4.61,107289,13.37
City1222,-4.28,32.33,867366,378.65
City1223,-61.35,-6.11,303150,803.26
City1224,107.81,-31.98,125161,387.34
City1225,109.71,67.91,254728,930.06
City1226,-54.79,-29.99,659913,896.24
City1227,44.29,89.66,69436,670.81
City1228,17.98,-32.68,8471,862.95
City1229,-99.04,53.36,149196,892.47
City1230,-144.26,-72.07,468406,983.09
City1231,-59.12,76.42,696075,295.64
City1232,-178.44,49.99,645873,489.95
City1233,-76.36,-66.17,705574,74.62
City1234,30.53,8.07,174071,334.02
City1235,-70.13,-31.93,386861,751.75
City1236,47.54,34.43,485320,181.77
City1237,-147.04,7.83,967837,348.86
City1238,52.06,-35.4,138741,585.95
City1239,-142.94,-67.8,748679,244.24
City1240,87.29,86.14,883544,698.87
City1241,-14.6,75.74,159245,966.98
City1242,-101.55,-63.35,720886,930.8
City1243,71.75,-4.38,209029,340.25
City1244,-172.93,68.45,169526,752.22
City1245,-169.22,-86.96,101018,111.18
City1246,-52.22,64.24,509272,718.01
City1247,119.05,62.01,259019,440.79
City1248,122.31,-67.21,864878,483.13
City1249,-95.67,-75.98,841512,457.52
City1250,134.3,-35.45,182119,313.54
City1251,171.18,42.23,305209,278.01
City1252,42.98,-22.91,219676,506.03
City1253,-130.84,-57.18,315944,611.4
City1254,5.08,-46.42,467123,43.6
City1255,-104.05,-5.43,394247,652.89
City1256,76.98,-46.44,822008,380.68
City1257,-17.54,-82.72,693979,172.65
City1258,14.49,26.29,771909,417.71
City1259,-88.17,-79.15,336850,928.68
City1260,177.14,70.52,778223,21.85
City1261,-10.5,-14.66,664738,815.06
City1262,159.45,-87.12,45820,398.07
City1263,-164.71,-72.22,250594,794.54
City1264,-136.47,4.95,218359,16.59
City1265,2.7,89.08,845122,118.24
City1266,64.37,-26.8,44740,439.68
City1267,138.99,-41.31,591748,433.36
City1268,8.91,72.05,768598,379.51
City1269,-1.27,45.67,652739,562.06
City1270,-64.82,-23.82,75731,625.65
City1271,168.23,32.66,298610,942.46
City1272,107.82,81.86,27743,464.65
City1273,63.47,-61.38,87943,837.93
City1274,-87.23,56.04,356899,863.07
City1275,68.04,-20.77,654422,135.87
City1276,120.03,-79.05,552772,190.74
City1277,15.45,-72.74,665131,799.13
City1278,44.98,53.01,58455,341.59
City1279,-134.54,85.47,51641,267.89
City1280,-9.96,-13.52,616986,18.92
City1281,-120.34,58.04,140244,374.58
City1282,100.04,-89.18,621287,912.89
City1283,-83.55,-11.1,807152,77.93
City1284,119.35,58.6,350181,881.4
City1285,-104.98,78.89,42004,680.41
City1286,115.31,-74.24,517748,943.23
City1287,37.6,89.62,682766,305.41
City1288,-146.24,-73.11,194600,85.21
City1289,-177.96,70.93,425561,330.45
City1290,-26.62,83.86,388705,19.35
